time,n1,n2,weight
1,04,20,10.607076
1,05,23,14.381406
1,25,10,2.3303194
1,23,29,0.05342154
1,03,10,0.71870816
1,08,06,2.367139
1,21,27,30.235445
1,38,24,5.847827
1,08,13,60.190002
1,17,13,54.853226
1,31,21,21.46522
1,34,22,6.5324707
1,18,27,6.24619
1,25,17,1.8633041
1,29,23,0.05342154
1,04,12,46.769096
1,33,02,16.645737
1,06,30,6.5768104
1,12,36,22.502708
1,03,36,19.331318
1,10,06,32.982048
1,31,05,69.41109
1,29,19,24.655193
1,18,06,10.81297
1,37,09,37.928143
1,16,04,0.50786906
1,05,01,31.177282
1,32,38,19.158678
1,29,22,3.2459316
1,33,17,8.835835
1,15,37,2.2784224
1,11,35,11.610716
1,20,03,57.853542
1,34,29,19.36938
1,07,02,12.069861
1,40,19,3.956393
1,31,40,1.8978503
1,05,33,40.587963
1,28,17,38.232323
1,37,23,24.1061
1,25,18,20.14983
1,03,18,11.751715
1,10,14,1.2769148
1,20,31,25.318245
1,36,08,4.8147583
1,10,40,11.087566
1,28,04,0.41562867
1,19,38,48.756355
1,01,37,9.253212
1,07,39,31.357857
1,31,07,12.83691
1,26,32,21.84838
1,28,30,35.4053
1,14,05,23.912958
1,02,19,17.226845
1,02,04,15.925433
1,31,13,39.324043
1,25,36,43.76147
1,14,13,8.412886
1,39,22,12.898182
1,19,16,1.1512167
1,34,02,17.11995
1,33,31,22.890194
1,30,37,8.422834
1,10,29,8.3156185
1,29,15,27.105888
1,05,19,0.47810254
1,39,26,5.2477036
1,01,19,4.593739
1,06,10,32.982048
1,21,01,34.744576
1,06,04,15.185373
1,22,40,0.029638717
1,19,14,10.893818
1,15,40,21.69232
1,36,23,18.40236
1,40,15,21.69232
1,26,07,28.837645
1,33,06,11.704856
1,02,24,8.99116
1,25,28,0.0701329
1,22,12,1.0049198
1,03,01,24.652111
1,19,31,16.0006
1,01,33,28.574026
1,33,05,40.587963
1,07,03,16.718195
1,34,32,11.75931
1,16,33,12.2416115
1,05,20,0.67399734
1,17,04,10.678875
1,37,31,52.96353
1,35,23,8.549868
1,28,32,24.228523
1,20,15,15.975238
1,10,08,29.737955
1,12,32,20.398657
1,17,23,21.535894
1,10,07,9.330044
1,10,12,0.27661267
1,27,36,18.79592
1,20,11,25.251347
1,33,19,27.311382
1,15,26,9.813502
1,39,06,9.390432
1,16,39,24.451838
1,05,06,6.440581
1,04,27,18.715475
1,32,26,21.84838
1,15,16,22.55666
1,21,11,28.112123
1,09,40,0.49667045
1,05,12,18.979694
1,28,07,31.699167
1,39,31,4.0466533
1,34,28,15.179127
1,20,10,9.131024
1,28,27,28.078194
1,01,39,6.8715305
1,38,37,8.843842
1,34,37,17.592289
1,38,31,31.213764
1,38,33,67.19705
1,19,40,3.956393
1,32,28,24.228523
1,30,02,43.448154
1,36,12,22.502708
1,27,26,27.46986
1,18,25,20.14983
1,33,38,67.19705
1,18,19,22.616758
1,06,09,3.9765809
1,13,04,14.287428
1,05,32,7.3861394
1,35,37,12.820347
1,09,18,4.2182546
1,28,05,4.81247
1,25,32,62.997284
1,35,07,26.364779
1,39,29,18.358274
1,14,19,10.893818
1,24,13,12.924935
1,20,27,20.034973
1,23,36,18.40236
1,35,28,9.664413
1,16,06,11.9577265
1,17,02,23.785044
1,11,38,42.928856
1,25,13,25.739948
1,04,02,15.925433
1,01,24,21.856981
1,13,27,14.788548
1,13,19,14.770745
1,34,18,0.42283273
1,31,01,15.745834
1,31,25,26.630049
1,29,34,19.36938
1,23,12,12.059715
1,23,24,28.718645
1,27,38,22.309933
1,24,38,5.847827
1,36,31,53.304874
1,12,02,15.593614
1,26,40,20.264435
1,18,37,2.1164763
1,38,19,48.756355
1,03,40,58.878872
1,20,08,27.023748
1,05,31,69.41109
1,39,02,54.210396
1,19,20,13.39772
1,37,01,9.253212
1,19,34,21.28714
1,15,03,9.652379
1,21,06,11.290209
1,21,32,26.533361
1,06,17,26.42192
1,22,13,23.342274
1,36,21,56.468452
1,26,08,14.734199
1,24,12,10.322168
1,05,15,12.671757
1,11,08,35.22491
1,29,10,8.3156185
1,21,30,11.38272
1,07,26,28.837645
1,17,22,6.432298
1,16,29,0.5221397
1,24,31,21.356554
1,28,34,15.179127
1,09,35,55.603107
1,39,34,23.888264
1,38,27,22.309933
1,12,33,1.0465277
1,31,36,53.304874
1,11,12,22.390045
1,03,08,0.99019134
1,11,20,25.251347
1,36,20,12.51068
1,16,23,35.231697
1,06,36,11.956893
1,19,29,24.655193
1,06,28,2.332335
1,17,11,50.697105
1,06,33,11.704856
1,25,08,18.454517
1,01,05,31.177282
1,38,06,39.53156
1,27,32,39.606186
1,37,16,1.7562561
1,07,19,19.045004
1,40,17,20.745022
1,37,34,17.592289
1,40,22,0.029638717
1,18,29,10.633645
1,02,17,23.785044
1,12,04,46.769096
1,16,31,15.726268
1,02,03,26.072056
1,36,07,7.6369743
1,37,06,9.847584
1,19,18,22.616758
1,36,34,49.768063
1,30,25,33.98281
1,05,34,47.045708
1,24,27,33.5338
1,38,21,12.016969
1,22,30,33.61636
1,34,24,27.214685
1,01,20,37.415176
1,36,26,10.824256
1,20,23,13.126867
1,14,24,45.682148
1,13,06,34.903812
1,13,34,18.771223
1,10,24,13.2986355
1,01,28,68.39481
1,02,09,17.406233
1,40,06,14.671291
1,37,17,23.873833
1,06,05,6.440581
1,08,03,0.99019134
1,11,02,21.537594
1,08,10,29.737955
1,27,35,18.661625
1,30,22,33.61636
1,11,21,28.112123
1,40,36,6.4372606
1,09,34,47.13067
1,37,38,8.843842
1,07,17,19.517666
1,32,01,15.035123
1,04,06,15.185373
1,08,09,0.43278062
1,38,09,35.46433
1,04,11,1.7412823
1,35,31,52.389904
1,03,16,13.965764
1,19,28,6.049686
1,23,11,5.13754
1,16,38,22.263391
1,10,32,9.524277
1,08,36,4.8147583
1,36,09,11.581231
1,05,07,26.464785
1,08,07,27.241713
1,19,21,0.925392
1,12,37,14.491113
1,26,02,11.771209
1,04,13,14.287428
1,31,20,25.318245
1,39,15,24.455803
1,24,16,11.517202
1,11,04,1.7412823
1,30,39,34.944344
1,07,23,22.224972
1,20,19,13.39772
1,10,13,7.00832
1,29,16,0.5221397
1,38,11,42.928856
1,06,38,39.53156
1,01,32,15.035123
1,08,18,8.418321
1,32,05,7.3861394
1,36,30,16.488523
1,25,23,9.213885
1,37,02,1.1698709
1,17,01,46.57669
1,05,28,4.81247
1,16,40,11.540429
1,08,32,1.0868111
1,36,19,4.910793
1,28,38,13.047337
1,34,19,21.28714
1,26,05,32.942158
1,40,28,1.1811004
1,29,39,18.358274
1,37,24,1.140274
1,28,40,1.1811004
1,24,23,28.718645
1,27,31,17.882416
1,40,23,12.266072
1,19,08,17.64124
1,12,05,18.979694
1,15,29,27.105888
1,39,16,24.451838
1,03,34,8.324279
1,33,14,11.961082
1,37,08,19.545975
1,12,19,23.015245
1,09,08,0.43278062
1,27,05,10.410205
1,31,38,31.213764
1,27,17,37.717304
1,08,19,17.64124
1,21,36,56.468452
1,26,24,9.479307
1,26,21,42.93385
1,35,08,19.821016
1,10,28,12.367032
1,31,24,21.356554
1,15,06,5.4561
1,13,22,23.342274
1,31,27,17.882416
1,07,28,31.699167
1,08,23,16.996313
1,11,25,5.096434
1,29,14,50.980927
1,14,31,4.675424
1,28,19,6.049686
1,20,26,5.2108808
1,32,08,1.0868111
1,09,30,34.872482
1,20,36,12.51068
1,29,18,10.633645
1,21,08,0.052962236
1,28,25,0.0701329
1,02,25,13.907125
1,04,28,0.41562867
1,04,17,10.678875
1,31,35,52.389904
1,17,27,37.717304
1,30,40,9.595094
1,11,36,9.465049
1,33,20,30.539248
1,17,35,15.486202
1,17,37,23.873833
1,17,06,26.42192
1,38,28,13.047337
1,13,08,60.190002
1,14,33,11.961082
1,28,26,27.95517
1,30,21,11.38272
1,26,27,27.46986
1,34,03,8.324279
1,15,32,22.593409
1,10,16,24.40101
1,25,31,26.630049
1,32,20,37.16719
1,12,23,12.059715
1,27,28,28.078194
1,14,25,25.234417
1,36,33,14.785526
1,18,10,32.426872
1,11,32,37.591778
1,24,34,27.214685
1,11,16,0.036419597
1,18,09,4.2182546
1,15,04,20.488604
1,12,07,31.66444
1,34,23,37.881283
1,40,16,11.540429
1,08,21,0.052962236
2,26,01,0.3428972
2,01,40,46.22354
2,34,07,0.42430237
2,18,31,0.6788179
2,09,30,14.322779
2,11,13,45.67327
2,11,20,0.9389739
2,04,02,22.08441
2,10,17,26.742174
2,01,13,14.898941
2,08,02,6.865628
2,36,09,14.514636
2,09,17,15.854566
2,37,13,3.3254907
2,30,13,39.657486
2,40,20,31.097248
2,05,22,32.90473
2,01,17,19.807419
2,27,35,34.909756
2,31,04,2.9627092
2,33,21,26.916773
2,23,14,6.590713
2,08,33,19.08762
2,14,20,6.786548
2,06,12,38.609493
2,38,15,26.043194
2,36,30,47.339043
2,34,11,1.4532241
2,27,23,20.3518
2,04,19,12.515498
2,06,23,23.6948
2,02,34,4.1261077
2,11,22,31.79581
2,08,06,2.315966
2,01,03,58.67103
2,22,04,47.30188
2,03,14,19.505322
2,16,02,79.88263
2,09,25,30.154873
2,37,28,16.580666
2,09,23,11.911197
2,32,33,7.5999885
2,40,23,20.397703
2,23,35,23.918526
2,38,01,26.76865
2,07,25,17.82212
2,26,02,1.2986059
2,19,07,39.859703
2,36,24,25.556107
2,06,17,12.120569
2,16,22,0.84142
2,19,02,7.8306394
2,20,15,7.8511
2,14,01,0.5305962
2,18,27,46.701046
2,23,40,20.397703
2,40,33,61.941303
2,16,38,13.1838045
2,03,34,13.71316
2,24,05,18.117126
2,14,23,6.590713
2,23,09,11.911197
2,03,38,3.0156522
2,04,24,7.5358443
2,26,22,21.113817
2,20,18,13.181138
2,31,17,16.857943
2,03,17,29.003696
2,01,22,6.107529
2,38,08,35.487644
2,14,37,3.9712415
2,31,28,19.8367
2,16,05,2.1923242
2,36,27,40.855183
2,23,33,13.927431
2,09,11,23.944757
2,19,01,32.376354
2,30,22,11.598377
2,13,34,3.3559983
2,11,34,1.4532241
2,35,22,25.223179
2,11,30,44.544456
2,32,39,22.022192
2,09,20,5.6663947
2,40,06,71.095146
2,26,38,21.474453
2,15,21,21.014912
2,22,17,31.748568
2,18,30,34.713165
2,35,36,21.549368
2,19,26,30.920849
2,26,11,36.017372
2,08,05,37.140385
2,38,05,3.401824
2,11,29,6.1552763
2,24,18,43.734135
2,35,21,18.57415
2,30,06,8.935103
2,07,04,19.131088
2,10,07,4.12638
2,16,24,43.106308
2,15,04,19.708746
2,29,23,8.063488
2,28,26,0.4477796
2,40,37,15.963631
2,05,31,5.3473716
2,27,29,34.803234
2,30,26,1.9300432
2,02,08,6.865628
2,22,02,43.54654
2,16,01,14.159551
2,31,23,1.6834745
2,25,05,9.584685
2,10,11,3.2271466
2,28,12,21.58798
2,26,27,3.8246589
2,19,15,15.303443
2,01,10,28.837076
2,12,02,23.104446
2,34,35,13.939642
2,12,06,38.609493
2,13,01,14.898941
2,23,36,18.384365
2,09,05,44.313553
2,05,32,1.9931171
2,20,01,17.418549
2,35,13,37.189373
2,13,05,2.3443065
2,14,27,1.8342426
2,14,39,22.26372
2,25,07,17.82212
2,23,02,26.471296
2,04,15,19.708746
2,34,02,4.1261077
2,34,26,8.538937
2,15,25,3.8520274
2,30,39,20.227797
2,12,33,19.509842
2,35,09,24.135363
2,33,02,3.566412
2,37,05,42.441647
2,30,09,14.322779
2,10,08,46.85083
2,38,16,13.1838045
2,24,32,4.340224
2,23,03,14.863421
2,18,35,35.253403
2,18,06,14.987604
2,32,24,4.340224
2,31,05,5.3473716
2,28,09,12.535736
2,14,28,22.386503
2,05,03,7.9252796
2,16,25,50.639343
2,38,34,22.392797
2,06,34,15.919898
2,16,03,3.6432533
2,28,25,0.39659104
2,07,23,56.197727
2,06,40,71.095146
2,16,12,33.319336
2,32,16,58.15433
2,19,24,22.592983
2,34,29,8.208993
2,29,20,15.587071
2,28,24,12.01345
2,32,08,28.200884
2,29,32,38.82584
2,37,14,3.9712415
2,20,37,35.001587
2,16,32,58.15433
2,27,14,1.8342426
2,26,19,30.920849
2,22,03,28.535822
2,39,30,20.227797
2,30,35,10.245662
2,18,04,19.382484
2,21,23,1.0145229
2,39,34,48.065384
2,36,32,31.593792
2,37,04,9.544721
2,35,06,9.441102
2,34,08,29.242588
2,27,20,22.566748
2,13,10,28.47404
2,20,27,22.566748
2,33,32,7.5999885
2,20,35,2.6145675
2,33,10,10.887043
2,07,09,63.21626
2,19,09,9.413733
2,38,28,9.803597
2,10,21,1.7029845
2,30,27,57.931812
2,40,32,37.28993
2,19,33,12.9791565
2,15,13,10.172373
2,39,24,71.3752
2,10,06,36.913525
2,29,19,5.47361
2,26,03,25.235273
2,38,23,26.023073
2,06,20,3.016553
2,26,10,1.3925312
2,14,33,58.922943
2,33,08,19.08762
2,01,05,9.636548
2,29,35,9.075467
2,08,31,9.087194
2,02,12,23.104446
2,38,29,5.6653814
2,24,04,7.5358443
2,28,18,9.775375
2,22,11,31.79581
2,03,21,26.48225
2,01,25,13.676924
2,31,37,18.52897
2,02,40,19.86801
2,15,19,15.303443
2,17,26,4.440131
2,19,34,10.274693
2,38,18,1.6306115
2,36,17,35.546883
2,07,15,53.512314
2,29,37,52.41909
2,15,38,26.043194
2,17,18,3.980122
2,25,38,25.329985
2,11,37,52.70437
2,30,18,34.713165
2,28,35,41.522366
2,32,34,28.69812
2,12,29,48.61637
2,13,20,13.573232
2,36,04,43.50012
2,28,17,2.8005474
2,26,31,41.895813
2,34,36,29.408998
2,08,24,20.497913
2,12,18,25.702408
2,04,22,47.30188
2,20,32,2.6430347
2,33,05,28.890497
2,25,20,14.484188
2,19,37,35.738087
2,05,34,58.77541
2,19,17,38.820656
2,24,19,22.592983
2,25,39,11.354349
2,03,18,23.08674
2,23,16,13.438899
2,04,37,9.544721
2,05,13,2.3443065
2,16,06,6.983976
2,34,38,22.392797
2,37,40,15.963631
2,04,31,2.9627092
2,36,23,18.384365
2,06,18,14.987604
2,27,22,7.406582
2,23,04,22.718746
2,23,17,2.7598796
2,21,36,22.95277
2,08,14,41.69897
2,37,31,18.52897
2,09,01,8.095792
2,01,15,33.56613
2,07,19,39.859703
2,05,26,6.4713044
2,03,13,28.37906
2,40,02,19.86801
2,37,19,35.738087
2,28,11,2.5313015
2,35,27,34.909756
2,31,22,2.407598
2,14,09,16.905111
2,28,02,2.7567585
2,22,26,21.113817
2,30,40,25.183056
2,34,04,23.120274
2,07,13,88.94183
2,18,29,20.970917
2,06,32,15.624323
2,38,37,54.47858
2,38,12,4.2910113
2,29,27,34.803234
2,33,04,8.689453
2,37,29,52.41909
2,31,40,15.310199
2,27,37,37.64554
2,02,06,33.05449
2,16,23,13.438899
2,24,29,10.3823185
2,22,27,7.406582
2,02,01,0.99974775
2,03,24,21.18935
2,13,06,9.886645
2,26,13,3.537193
2,32,14,8.181883
2,25,30,4.059246
2,28,38,9.803597
2,14,26,12.135019
2,40,01,46.22354
2,20,21,7.1001163
2,04,39,3.5333676
2,03,09,10.371177
2,23,27,20.3518
2,18,26,19.41802
2,30,23,48.779987
2,23,31,1.6834745
2,08,10,46.85083
2,19,27,33.244568
2,31,15,6.7893767
2,03,31,36.845417
2,03,04,54.66828
2,03,01,58.67103
2,17,30,20.981962
2,22,21,22.249424
2,26,30,1.9300432
2,37,10,21.694244
2,14,03,19.505322
2,40,21,3.3690598
2,34,19,10.274693
2,16,29,22.062414
2,20,13,13.573232
2,03,23,14.863421
2,17,10,26.742174
2,10,40,16.281818
2,09,29,8.861003
2,32,29,38.82584
2,11,26,36.017372
2,01,19,32.376354
2,38,35,46.46728
2,36,20,34.85751
2,06,02,33.05449
2,04,40,4.204614
2,09,14,16.905111
2,07,34,0.42430237
2,13,35,37.189373
2,24,01,20.231632
2,06,03,2.653849
2,12,23,15.482469
2,20,11,0.9389739
2,13,37,3.3254907
2,12,17,6.6321344
2,31,18,0.6788179
2,23,38,26.023073
2,31,32,44.87724
2,32,06,15.624323
2,02,23,26.471296
2,37,36,31.350191
2,02,16,79.88263
2,13,36,35.02477
2,36,16,15.068008
2,20,06,3.016553
2,10,33,10.887043
2,08,34,29.242588
2,35,25,1.2004291
2,08,16,15.698332
2,09,28,12.535736
2,23,06,23.6948
2,01,38,26.76865
2,07,11,21.528858
2,33,03,16.145422
2,17,12,6.6321344
2,35,29,9.075467
2,08,32,28.200884
2,21,20,7.1001163
2,37,20,35.001587
2,32,20,2.6430347
2,03,33,16.145422
2,14,24,13.383403
2,28,23,19.196095
2,02,29,18.032297
2,21,22,22.249424
2,13,27,45.603218
2,05,39,1.931184
2,12,08,8.411217
2,29,16,22.062414
2,16,31,28.06238
2,29,02,18.032297
2,10,26,1.3925312
2,36,05,18.406868
2,17,09,15.854566
2,20,24,8.082544
2,06,30,8.935103
2,35,24,10.647415
2,13,07,88.94183
2,38,26,21.474453
2,15,07,53.512314
2,25,26,1.521338
2,13,12,7.7316794
2,36,35,21.549368
2,21,37,16.96182
2,07,35,53.759956
2,28,01,0.50067943
2,13,39,43.726257
2,40,19,35.213158
2,04,36,43.50012
2,13,30,39.657486
2,15,31,6.7893767
2,06,28,6.611785
2,17,38,24.768187
2,24,14,13.383403
2,10,37,21.694244
2,10,25,5.875969
2,20,09,5.6663947
2,14,29,9.793272
2,36,03,34.583115
2,39,32,22.022192
2,32,05,1.9931171
2,26,14,12.135019
2,12,13,7.7316794
2,16,36,15.068008
2,25,36,1.9458549
2,22,07,13.290229
2,18,20,13.181138
2,14,15,2.802322
2,32,40,37.28993
2,22,30,11.598377
2,03,36,34.583115
2,11,09,23.944757
2,35,11,8.416106
2,04,33,8.689453
2,24,20,8.082544
2,12,11,21.887247
2,18,24,43.734135
2,28,06,6.611785
2,11,28,2.5313015
2,16,37,30.113197
2,20,25,14.484188
2,33,40,61.941303
2,11,15,5.501761
2,31,10,12.921771
2,26,35,23.122248
2,24,03,21.18935
2,04,23,22.718746
2,35,34,13.939642
2,31,16,28.06238
2,13,03,28.37906
2,33,23,13.927431
2,16,08,15.698332
2,33,12,19.509842
2,06,13,9.886645
2,17,23,2.7598796
2,25,16,50.639343
2,17,19,38.820656
2,21,33,26.916773
2,25,10,5.875969
2,26,28,0.4477796
2,25,17,19.814684
2,31,07,4.4860396
2,35,16,10.899959
2,27,30,57.931812
2,27,13,45.603218
2,34,05,58.77541
2,30,11,44.544456
2,18,07,29.721268
2,26,05,6.4713044
2,14,12,7.1675205
2,39,13,43.726257
2,03,35,49.432854
2,27,19,33.244568
2,25,37,12.321672
2,10,01,28.837076
2,21,09,5.724529
2,23,21,1.0145229
2,28,31,19.8367
2,13,26,3.537193
2,03,05,7.9252796
2,18,03,23.08674
2,39,14,22.26372
2,37,35,41.181858
2,29,14,9.793272
2,12,31,18.338062
2,02,26,1.2986059
2,04,34,23.120274
2,35,26,23.122248
2,26,08,1.7229154
2,19,04,12.515498
2,11,12,21.887247
2,20,36,34.85751
2,13,08,12.1770115
2,17,31,16.857943
2,05,38,3.401824
2,31,38,8.2210245
2,05,08,37.140385
2,33,38,27.779854
2,25,28,0.39659104
2,02,22,43.54654
2,01,16,14.159551
2,02,39,23.135492
2,14,36,16.422346
2,28,40,15.139974
2,02,28,2.7567585
2,03,29,9.718078
2,18,12,25.702408
2,25,01,13.676924
2,10,04,15.260009
2,26,34,8.538937
2,23,10,17.443207
2,01,34,0.83303833
2,23,29,8.063488
2,35,07,53.759956
2,32,36,31.593792
2,23,34,30.664762
2,23,30,48.779987
2,04,03,54.66828
2,37,11,52.70437
2,21,40,3.3690598
2,26,17,4.440131
2,14,02,8.73759
2,24,28,12.01345
2,39,25,11.354349
2,02,04,22.08441
2,31,08,9.087194
2,11,16,29.434864
2,12,04,10.968291
2,13,40,13.578247
2,16,11,29.434864
2,01,20,17.418549
2,37,25,12.321672
2,10,13,28.47404
2,01,23,22.958326
2,40,31,15.310199
2,34,01,0.83303833
2,06,33,39.999836
2,35,15,11.180823
2,04,12,10.968291
2,03,28,12.821416
2,36,34,29.408998
2,12,38,4.2910113
2,22,31,2.407598
2,17,01,19.807419
2,29,12,48.61637
2,23,01,22.958326
2,38,17,24.768187
2,34,39,48.065384
2,24,36,25.556107
2,39,02,23.135492
2,29,11,6.1552763
2,02,19,7.8306394
2,04,10,15.260009
2,01,07,0.962218
2,09,21,5.724529
2,09,07,63.21626
2,12,16,33.319336
2,40,12,9.129005
2,17,20,22.126167
2,37,16,30.113197
2,20,14,6.786548
2,39,04,3.5333676
2,22,05,32.90473
2,10,22,29.602882
2,30,36,47.339043
2,32,31,44.87724
2,14,32,8.181883
2,09,19,9.413733
2,29,24,10.3823185
2,40,04,4.204614
2,05,19,24.870895
2,16,27,16.937723
2,35,30,10.245662
2,29,09,8.861003
2,31,13,23.66462
2,15,02,42.89354
2,40,13,13.578247
2,36,13,35.02477
2,28,14,22.386503
2,13,31,23.66462
2,25,15,3.8520274
2,20,40,31.097248
2,30,17,20.981962
2,34,23,30.664762
2,01,28,0.50067943
2,16,35,10.899959
2,38,24,6.5179267
2,17,28,2.8005474
2,35,20,2.6145675
2,11,10,3.2271466
2,21,03,26.48225
2,30,24,30.167692
2,27,16,16.937723
2,31,26,41.895813
2,24,16,43.106308
2,05,07,2.7381914
2,24,22,31.917126
2,14,08,41.69897
2,17,03,29.003696
2,17,36,35.546883
2,29,18,20.970917
2,27,36,40.855183
2,05,37,42.441647
2,02,18,21.033445
2,01,32,32.92617
2,22,01,6.107529
2,11,35,8.416106
2,29,17,17.065086
2,13,11,45.67327
2,28,33,11.006262
2,18,02,21.033445
2,37,38,54.47858
2,17,34,8.788177
2,09,03,10.371177
2,03,06,2.653849
2,39,17,10.632864
2,17,25,19.814684
2,28,03,12.821416
2,05,24,18.117126
2,18,28,9.775375
2,21,10,1.7029845
2,06,16,6.983976
2,20,29,15.587071
2,12,14,7.1675205
2,39,05,1.931184
2,17,29,17.065086
2,06,08,2.315966
2,09,24,10.113036
2,27,18,46.701046
2,36,37,31.350191
2,24,30,30.167692
2,10,24,30.907148
2,20,17,22.126167
2,10,23,17.443207
2,22,24,31.917126
2,40,30,25.183056
2,24,38,6.5179267
2,25,35,1.2004291
2,33,19,12.9791565
2,29,10,22.517605
2,02,33,3.566412
2,18,36,14.311583
2,26,25,1.521338
2,05,33,28.890497
2,04,07,19.131088
2,19,05,24.870895
2,23,28,19.196095
2,06,38,36.69387
2,02,14,8.73759
2,36,14,16.422346
2,02,15,42.89354
2,29,34,8.208993
2,10,12,15.099572
2,05,25,9.584685
2,38,31,8.2210245
2,35,37,41.181858
2,04,18,19.382484
2,17,39,10.632864
2,40,28,15.139974
2,22,10,29.602882
2,31,12,18.338062
2,06,35,9.441102
2,08,38,35.487644
2,19,29,5.47361
2,08,13,12.1770115
2,03,26,25.235273
2,17,06,12.120569
2,35,18,35.253403
2,35,28,41.522366
2,28,34,42.356655
2,15,36,29.512836
2,34,03,13.71316
2,15,35,11.180823
2,29,03,9.718078
2,03,16,3.6432533
2,26,18,19.41802
2,31,24,1.3354986
2,08,26,1.7229154
2,01,24,20.231632
2,14,34,28.93385
2,10,31,12.921771
2,17,22,31.748568
2,35,04,11.430717
2,34,14,28.93385
2,01,26,0.3428972
2,23,07,56.197727
2,36,15,29.512836
2,07,05,2.7381914
2,07,22,13.290229
2,34,28,42.356655
2,12,10,15.099572
2,12,28,21.58798
2,34,13,3.3559983
2,12,40,9.129005
2,33,14,58.922943
2,10,29,22.517605
2,15,20,7.8511
2,38,06,36.69387
2,34,06,15.919898
2,27,26,3.8246589
2,24,35,10.647415
2,36,25,1.9458549
2,07,01,0.962218
2,36,18,14.311583
2,05,01,9.636548
2,15,11,5.501761
2,18,38,1.6306115
2,21,35,18.57415
2,35,03,49.432854
2,30,25,4.059246
2,33,28,11.006262
2,38,03,3.0156522
2,33,06,39.999836
2,23,12,15.482469
2,07,10,4.12638
2,24,08,20.497913
2,24,39,71.3752
2,05,36,18.406868
2,19,40,35.213158
2,25,09,30.154873
2,09,36,14.514636
2,38,25,25.329985
2,05,09,44.313553
2,05,16,2.1923242
2,24,10,30.907148
2,35,38,46.46728
2,34,32,28.69812
2,32,01,32.92617
2,03,22,28.535822
2,21,15,21.014912
2,38,33,27.779854
2,09,35,24.135363
2,04,35,11.430717
2,22,16,0.84142
2,40,10,16.281818
2,01,09,8.095792
2,15,01,33.56613
2,37,21,16.96182
2,11,07,21.528858
2,31,03,36.845417
2,24,09,10.113036
2,15,14,2.802322
2,07,31,4.4860396
2,37,27,37.64554
2,28,37,16.580666
2,08,12,8.411217
2,13,15,10.172373
2,35,23,23.918526
2,24,31,1.3354986
2,01,02,0.99974775
2,07,18,29.721268
2,29,38,5.6653814
2,18,17,3.980122
2,22,35,25.223179
2,06,10,36.913525
2,01,14,0.5305962
2,36,21,22.95277
2,34,17,8.788177
3,12,37,37.890606
3,01,23,36.40381
3,10,36,26.337276
3,16,02,7.000133
3,16,03,16.28266
3,23,40,1.8910645
3,38,03,27.055935
3,26,15,30.128874
3,21,06,22.48266
3,31,17,17.57509
3,18,08,13.604151
3,34,36,41.360836
3,27,01,18.992104
3,07,32,37.28137
3,32,34,17.813173
3,37,27,37.55786
3,19,34,30.967854
3,27,36,41.586475
3,19,23,48.693092
3,21,08,43.272602
3,11,02,36.87649
3,05,14,22.733593
3,13,38,33.48951
3,23,16,32.486427
3,40,33,46.544445
3,19,33,11.555392
3,31,14,19.54812
3,19,37,43.336143
3,01,36,27.615522
3,07,17,0.5089085
3,20,24,17.392363
3,32,38,41.835407
3,17,02,16.71996
3,11,17,10.999905
3,36,02,35.92032
3,12,02,8.839534
3,12,21,40.76678
3,29,24,25.937796
3,36,32,27.668966
3,32,36,27.668966
3,01,10,8.046853
3,12,26,12.275949
3,38,02,29.827879
3,31,07,4.179721
3,34,13,23.165089
3,27,40,28.99269
3,07,36,42.727985
3,01,40,19.366203
3,18,24,18.421703
3,02,32,6.9955263
3,17,21,14.640817
3,22,38,18.967493
3,31,10,10.308259
3,37,02,6.5296254
3,18,38,16.933567
3,09,11,31.69725
3,23,12,55.76883
3,38,12,30.634327
3,40,19,41.525078
3,18,01,37.49473
3,18,22,37.664093
3,26,32,10.562617
3,35,18,30.21899
3,32,26,10.562617
3,40,03,2.8225808
3,13,23,23.43104
3,03,27,17.511452
3,36,12,33.462917
3,36,08,17.023252
3,36,09,39.64198
3,19,25,19.924799
3,27,02,8.35237
3,20,34,28.933813
3,18,29,24.837355
3,38,34,2.7308216
3,23,19,48.693092
3,11,36,27.661053
3,29,26,28.154621
3,34,24,3.4803243
3,18,35,30.21899
3,37,12,37.890606
3,22,11,1.6378381
3,16,22,30.332592
3,13,21,27.987663
3,03,40,2.8225808
3,07,38,15.732498
3,12,27,5.231283
3,04,31,27.722317
3,33,04,19.657154
3,06,04,57.919773
3,05,11,22.427046
3,09,21,4.5651736
3,26,29,28.154621
3,34,10,1.3281846
3,40,30,1.6563369
3,40,20,66.061935
3,03,10,36.11145
3,16,17,31.848953
3,11,38,1.3187796
3,30,12,43.742188
3,31,18,11.6785145
3,17,11,10.999905
3,14,02,45.9019
3,22,18,37.664093
3,36,31,8.978403
3,02,14,45.9019
3,21,12,40.76678
3,32,05,7.3621764
3,31,21,2.3353238
3,22,04,32.110165
3,37,03,20.228836
3,40,22,16.56896
3,04,37,22.214493
3,36,07,42.727985
3,17,13,37.017086
3,23,01,36.40381
3,27,08,9.400703
3,13,04,34.147118
3,19,29,6.8958793
3,36,01,27.615522
3,09,30,44.29497
3,16,04,7.5311074
3,22,13,39.39327
3,37,07,3.470982
3,03,18,8.92725
3,06,13,9.112801
3,14,38,20.006716
3,28,16,19.282206
3,30,06,11.994823
3,37,05,31.483074
3,21,20,23.79316
